Label,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Nan
89.248.165.81-192.168.1.4-57922-102-6,89.248.165.81,57922,192.168.1.4,102,6,25/01/2021 10:58:09 AM,94688,4,3,43.0,43.0,43.0,0.0,10.75,21.5,43.0,0.0,14.333333333333334,24.826061575153908,908.246029063873,73.92700236566408,15781.333333333336,24130.62230997507,46950.0,54.0,94688.0,31562.666666666668,27163.74945277867,47370.0,197.0,47600.0,23800.0,33094.011573092794,47201.0,399.0,0,0,0,0,92,72,42.244001351808045,31.683001013856035,0.0,43.0,10.75,19.905132145109857,396.2142857142857,0,2,1,2,6,0,1,1,0.0,12.285714285714286,10.75,14.333333333333334,0,0,0,0,0,0,0,6,0,6,8192,502,1,20,0,0,0,0,1.611568689004549E15,0.0,1.611568689004549E15,1.611568689004549E15,NeedManualLabel
89.248.165.81-192.168.1.4-56450-102-6,89.248.165.81,56450,192.168.1.4,102,6,25/01/2021 12:05:25 PM,93970,4,3,43.0,43.0,43.0,0.0,10.75,21.5,43.0,0.0,14.333333333333334,24.826061575153908,915.185697563052,74.49185910396935,15661.666666666668,23991.890051987706,47055.0,53.0,93970.0,31323.333333333332,26964.37947243239,47393.0,193.0,46742.0,23371.0,32648.534300945274,46457.0,285.0,0,0,0,0,92,72,42.566776630839634,31.925082473129724,0.0,43.0,10.75,19.905132145109857,396.2142857142857,0,2,1,2,6,0,1,1,0.0,12.285714285714286,10.75,14.333333333333334,0,0,0,0,0,0,0,6,0,6,8192,502,1,20,0,0,0,0,1.611572725469937E15,0.0,1.611572725469937E15,1.611572725469937E15,NeedManualLabel
89.248.165.81-192.168.1.4-54649-102-6,89.248.165.81,54649,192.168.1.4,102,6,25/01/2021 01:57:43 PM,114362,4,3,43.0,43.0,43.0,0.0,10.75,21.5,43.0,0.0,14.333333333333334,24.826061575153908,751.9980413074272,61.20914289711617,19060.333333333336,29215.053610538984,56816.0,52.0,114362.0,38120.666666666664,32862.41251541544,57275.0,175.0,57371.0,28685.5,39991.83822356757,56964.0,407.0,0,0,0,0,92,72,34.976653084066385,26.23248981304979,0.0,43.0,10.75,19.905132145109857,396.2142857142857,0,2,1,2,6,0,1,1,0.0,12.285714285714286,10.75,14.333333333333334,0,0,0,0,0,0,0,6,0,6,8192,502,1,20,0,0,0,0,1.611579463554252E15,0.0,1.611579463554252E15,1.611579463554252E15,NeedManualLabel
89.248.165.81-192.168.1.4-55413-102-6,89.248.165.81,55413,192.168.1.4,102,6,25/01/2021 01:07:39 PM,94932,4,3,43.0,43.0,43.0,0.0,10.75,21.5,43.0,0.0,14.333333333333334,24.826061575153908,905.9115998820208,73.73699068807146,15822.0,24187.016533669463,47387.0,51.0,94932.0,31644.0,27289.1137818728,47918.0,139.0,47374.0,23687.0,32819.65414199242,46894.0,480.0,0,0,0,0,92,72,42.13542325032655,31.60156743774491,0.0,43.0,10.75,19.905132145109857,396.2142857142857,0,2,1,2,6,0,1,1,0.0,12.285714285714286,10.75,14.333333333333334,0,0,0,0,0,0,0,6,0,6,8192,502,1,20,0,0,0,0,1.611576459508218E15,0.0,1.611576459508218E15,1.611576459508218E15,NeedManualLabel
89.248.165.81-192.168.1.4-52786-102-6,89.248.165.81,52786,192.168.1.4,102,6,25/01/2021 12:53:52 PM,96094,4,3,43.0,43.0,43.0,0.0,10.75,21.5,43.0,0.0,14.333333333333334,24.826061575153908,894.9570212500261,72.8453389389556,16015.666666666666,24491.00031984538,47702.0,54.0,96094.0,32031.333333333332,27584.9016915655,48172.0,180.0,48214.0,24107.0,33504.133506180995,47798.0,416.0,0,0,0,0,92,72,41.62590796511749,31.21943097383812,0.0,43.0,10.75,19.905132145109857,396.2142857142857,0,2,1,2,6,0,1,1,0.0,12.285714285714286,10.75,14.333333333333334,0,0,0,0,0,0,0,6,0,6,8192,502,1,20,0,0,0,0,1.611575632577925E15,0.0,1.611575632577925E15,1.611575632577925E15,NeedManualLabel
89.248.165.81-192.168.1.4-58451-102-6,89.248.165.81,58451,192.168.1.4,102,6,25/01/2021 01:34:43 PM,115404,4,3,43.0,43.0,43.0,0.0,10.75,21.5,43.0,0.0,14.333333333333334,24.826061575153908,745.2081383660878,60.656476378635055,19234.0,29278.307177840732,57439.0,98.0,115404.0,38468.0,32572.20608125891,57755.0,861.0,57796.0,28898.0,40559.64496886037,57578.0,218.0,0,0,0,0,92,72,34.66084364493432,25.995632733700738,0.0,43.0,10.75,19.905132145109857,396.2142857142857,0,2,1,2,6,0,1,1,0.0,12.285714285714286,10.75,14.333333333333334,0,0,0,0,0,0,0,6,0,6,8192,502,1,20,0,0,0,0,1.611578083007007E15,0.0,1.611578083007007E15,1.611578083007007E15,NeedManualLabel
89.248.165.81-192.168.1.4-60336-102-6,89.248.165.81,60336,192.168.1.4,102,6,25/01/2021 12:04:53 PM,94910,4,3,43.0,43.0,43.0,0.0,10.75,21.5,43.0,0.0,14.333333333333334,24.826061575153908,906.1215888736698,73.7540828152987,15818.333333333336,24219.414919990668,47479.0,53.0,94910.0,31636.666666666668,27280.195203358304,47907.0,142.0,47258.0,23629.0,32886.122179423954,46883.0,375.0,0,0,0,0,92,72,42.145190180170694,31.60889263512802,0.0,43.0,10.75,19.905132145109857,396.2142857142857,0,2,1,2,6,0,1,1,0.0,12.285714285714286,10.75,14.333333333333334,0,0,0,0,0,0,0,6,0,6,8192,502,1,20,0,0,0,0,1.611572693022633E15,0.0,1.611572693022633E15,1.611572693022633E15,NeedManualLabel
192.168.1.4-71.6.199.23-502-40220-6,192.168.1.4,502,71.6.199.23,40220,6,30/01/2021 07:55:55 PM,191580,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.439503079653408,191580.0,0.0,191580.0,191580.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,5.219751539826704,5.219751539826704,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,509,502,0,32,0,0,0,0,1.612032955894778E15,0.0,1.612032955894778E15,1.612032955894778E15,NeedManualLabel
192.168.1.4-93.174.95.106-502-48968-6,192.168.1.4,502,93.174.95.106,48968,6,05/01/2021 12:34:25 AM,46433,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.07281459306958,46433.0,0.0,46433.0,46433.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,21.53640729653479,21.53640729653479,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,509,502,0,32,0,0,0,0,1.609803265221074E15,0.0,1.609803265221074E15,1.609803265221074E15,NeedManualLabel
192.168.1.4-192.241.222.90-502-46914-6,192.168.1.4,502,192.241.222.90,46914,6,21/01/2021 10:35:54 AM,198501,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.075515992362758,198501.0,0.0,198501.0,198501.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,5.037757996181379,5.037757996181379,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,509,229,0,32,0,0,0,0,1.611221754287513E15,0.0,1.611221754287513E15,1.611221754287513E15,NeedManualLabel
89.248.165.81-192.168.1.4-50675-102-6,89.248.165.81,50675,192.168.1.4,102,6,25/01/2021 10:47:58 AM,95007,4,3,43.0,43.0,43.0,0.0,10.75,21.5,43.0,0.0,14.333333333333334,24.826061575153908,905.196459208269,73.67878156346374,15834.5,24218.282042704846,47196.0,51.0,95007.0,31669.0,27320.231971928788,47724.0,124.0,47655.0,23827.5,33022.59378819296,47178.0,477.0,0,0,0,0,92,72,42.102160893407856,31.576620670055892,0.0,43.0,10.75,19.905132145109857,396.2142857142857,0,2,1,2,6,0,1,1,0.0,12.285714285714286,10.75,14.333333333333334,0,0,0,0,0,0,0,6,0,6,8192,502,1,20,0,0,0,0,1.611568078091352E15,0.0,1.611568078091352E15,1.611568078091352E15,NeedManualLabel
192.168.1.4-89.47.62.108-102-43244-6,192.168.1.4,102,89.47.62.108,43244,6,05/01/2021 11:00:25 AM,175053,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.425111252020818,175053.0,0.0,175053.0,175053.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,5.712555626010409,5.712555626010409,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,510,502,0,32,0,0,0,0,1.60984082548401E15,0.0,1.60984082548401E15,1.60984082548401E15,NeedManualLabel
192.168.1.4-93.174.95.106-502-49806-6,192.168.1.4,502,93.174.95.106,49806,6,25/01/2021 10:26:34 AM,46684,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.841230400137086,46684.0,0.0,46684.0,46684.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,21.420615200068543,21.420615200068543,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,509,502,0,32,0,0,0,0,1.611566794523339E15,0.0,1.611566794523339E15,1.611566794523339E15,NeedManualLabel
74.120.14.20-192.168.1.4-47297-102-6,74.120.14.20,47297,192.168.1.4,102,6,05/02/2021 12:18:49 AM,144714,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.730544384095523,72357.0,102077.93493209001,144537.0,177.0,144714.0,144714.0,0.0,144714.0,144714.0,0,0,0,0,0,0,0,0,0,44,24,13.82036292273035,6.910181461365175,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,64240,0,20,0,0,0,0,1.612480729989968E15,0.0,1.612480729989968E15,1.612480729989968E15,NeedManualLabel
192.168.1.4-45.154.255.147-502-59562-6,192.168.1.4,502,45.154.255.147,59562,6,31/01/2021 02:23:26 PM,71812,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.850498523923576,71812.0,0.0,71812.0,71812.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,13.925249261961788,13.925249261961788,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,508,502,0,32,0,0,0,0,1.612099406691907E15,0.0,1.612099406691907E15,1.612099406691907E15,NeedManualLabel
192.168.1.4-93.174.95.106-502-58370-6,192.168.1.4,502,93.174.95.106,58370,6,25/01/2021 10:26:41 AM,46330,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.168573278653135,46330.0,0.0,46330.0,46330.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,21.584286639326567,21.584286639326567,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,509,502,0,32,0,0,0,0,1.611566801439248E15,0.0,1.611566801439248E15,1.611566801439248E15,NeedManualLabel
89.248.165.81-192.168.1.4-49928-102-6,89.248.165.81,49928,192.168.1.4,102,6,25/01/2021 01:33:36 PM,113640,4,3,43.0,43.0,43.0,0.0,10.75,21.5,43.0,0.0,14.333333333333334,24.826061575153908,756.7757831749384,61.59802886307638,18940.0,28995.16009957524,56648.0,64.0,113640.0,37880.0,32651.483013792804,57186.0,181.0,56814.0,28407.0,39503.227437767666,56340.0,474.0,0,0,0,0,92,72,35.19887363604364,26.399155227032733,0.0,43.0,10.75,19.905132145109857,396.2142857142857,0,2,1,2,6,0,1,1,0.0,12.285714285714286,10.75,14.333333333333334,0,0,0,0,0,0,0,6,0,6,8192,502,1,20,0,0,0,0,1.61157801627401E15,0.0,1.61157801627401E15,1.61157801627401E15,NeedManualLabel
89.248.165.81-192.168.1.4-62852-102-6,89.248.165.81,62852,192.168.1.4,102,6,25/01/2021 02:34:42 PM,34099006,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26393731242488416,4262375.75,5688892.669096803,1.6639969E7,118.0,2991911.0,2991911.0,0.0,2991911.0,2991911.0,3.4098837E7,5683139.5,5968237.320265499,1.6639969E7,1058838.0,0,0,0,0,64,224,0.0586527360944187,0.20528457633046546,0.0,0.0,0.0,0.0,0.0,0,9,0,0,7,0,2,2,3.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,8192,64240,0,32,9139028.0,0.0,9139028.0,9139028.0,5.37193902359796E14,9.304471107873862E14,1.61158168211941E15,8320009.0,NeedManualLabel
192.168.1.4-192.241.223.159-102-43208-6,192.168.1.4,102,192.241.223.159,43208,6,04/02/2021 02:49:58 PM,197383,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.132584873064042,197383.0,0.0,197383.0,197383.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,5.066292436532021,5.066292436532021,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,509,245,0,32,0,0,0,0,1.612446598779851E15,0.0,1.612446598779851E15,1.612446598779851E15,NeedManualLabel
89.248.165.81-192.168.1.4-62962-102-6,89.248.165.81,62962,192.168.1.4,102,6,25/01/2021 01:52:39 PM,113927,4,3,43.0,43.0,43.0,0.0,10.75,21.5,43.0,0.0,14.333333333333334,24.826061575153908,754.8693461602605,61.44285375723051,18987.833333333336,29091.612966053748,56560.0,54.0,113927.0,37975.666666666664,32770.50076415271,57055.0,136.0,57222.0,28611.0,39794.55543161652,56750.0,472.0,0,0,0,0,92,72,35.11020214698886,26.332651610241644,0.0,43.0,10.75,19.905132145109857,396.2142857142857,0,2,1,2,6,0,1,1,0.0,12.285714285714286,10.75,14.333333333333334,0,0,0,0,0,0,0,6,0,6,8192,502,1,20,0,0,0,0,1.611579159649197E15,0.0,1.611579159649197E15,1.611579159649197E15,NeedManualLabel
89.248.165.81-192.168.1.4-52071-102-6,89.248.165.81,52071,192.168.1.4,102,6,25/01/2021 10:50:46 AM,96685,4,3,43.0,43.0,43.0,0.0,10.75,21.5,43.0,0.0,14.333333333333334,24.826061575153908,889.4864767026944,72.40006205719605,16114.166666666668,24497.21977218367,47750.0,64.0,96685.0,32228.333333333332,27714.78541019817,48534.0,228.0,48785.0,24392.5,33445.443643342514,48042.0,743.0,0,0,0,0,92,72,41.37146403268346,31.028598024512593,0.0,43.0,10.75,19.905132145109857,396.2142857142857,0,2,1,2,6,0,1,1,0.0,12.285714285714286,10.75,14.333333333333334,0,0,0,0,0,0,0,6,0,6,8192,502,1,20,0,0,0,0,1.611568246730474E15,0.0,1.611568246730474E15,1.611568246730474E15,NeedManualLabel
89.248.165.81-192.168.1.4-55802-102-6,89.248.165.81,55802,192.168.1.4,102,6,25/01/2021 12:52:00 PM,94218,4,3,43.0,43.0,43.0,0.0,10.75,21.5,43.0,0.0,14.333333333333334,24.826061575153908,912.7767517884057,74.29578212231209,15703.0,24018.568508551878,47420.0,60.0,94218.0,31406.0,27063.200771527376,47886.0,172.0,46628.0,23314.0,32396.80428684286,46222.0,406.0,0,0,0,0,92,72,42.45473264132119,31.841049480990893,0.0,43.0,10.75,19.905132145109857,396.2142857142857,0,2,1,2,6,0,1,1,0.0,12.285714285714286,10.75,14.333333333333334,0,0,0,0,0,0,0,6,0,6,8192,502,1,20,0,0,0,0,1.611575520221225E15,0.0,1.611575520221225E15,1.611575520221225E15,NeedManualLabel
89.248.165.81-192.168.1.4-51931-102-6,89.248.165.81,51931,192.168.1.4,102,6,25/01/2021 01:38:47 PM,115089,4,3,43.0,43.0,43.0,0.0,10.75,21.5,43.0,0.0,14.333333333333334,24.826061575153908,747.2477821512048,60.82249389602829,19181.5,29262.262364690807,57375.0,88.0,115089.0,38363.0,32556.173715595018,57610.0,774.0,57546.0,28773.0,40483.27743649222,57399.0,147.0,0,0,0,0,92,72,34.75571079773045,26.06678309829784,0.0,43.0,10.75,19.905132145109857,396.2142857142857,0,2,1,2,6,0,1,1,0.0,12.285714285714286,10.75,14.333333333333334,0,0,0,0,0,0,0,6,0,6,8192,502,1,20,0,0,0,0,1.611578327063488E15,0.0,1.611578327063488E15,1.611578327063488E15,NeedManualLabel
192.168.1.4-31.42.177.43-502-51128-6,192.168.1.4,502,31.42.177.43,51128,6,31/01/2021 02:23:36 PM,46910,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.634832658281816,46910.0,0.0,46910.0,46910.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,21.317416329140908,21.317416329140908,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,508,229,0,32,0,0,0,0,1.612099416892508E15,0.0,1.612099416892508E15,1.612099416892508E15,NeedManualLabel
89.248.165.81-192.168.1.4-64377-102-6,89.248.165.81,64377,192.168.1.4,102,6,25/01/2021 01:50:54 PM,33894535,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26552953153067305,4236816.875,5676335.6457602475,1.6639993E7,116.0,3002784.0,3002784.0,0.0,3002784.0,3002784.0,3.389436E7,5649060.0,5961201.730217289,1.6639993E7,1014366.0,0,0,0,0,64,224,0.05900656256237179,0.20652296896830125,0.0,0.0,0.0,0.0,0.0,0,9,0,0,7,0,2,2,3.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,8192,64240,0,32,9094510.0,0.0,9094510.0,9094510.0,5.3719302642798E14,9.304455937675004E14,1.611579054483915E15,8160032.0,NeedManualLabel
192.168.1.4-93.174.95.106-502-59128-6,192.168.1.4,502,93.174.95.106,59128,6,25/01/2021 10:26:42 AM,47079,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.48178593428067,47079.0,0.0,47079.0,47079.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,21.240892967140336,21.240892967140336,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,509,502,0,32,0,0,0,0,1.611566802716983E15,0.0,1.611566802716983E15,1.611566802716983E15,NeedManualLabel
89.248.165.81-192.168.1.4-52669-102-6,89.248.165.81,52669,192.168.1.4,102,6,25/01/2021 10:51:29 AM,95360,4,3,43.0,43.0,43.0,0.0,10.75,21.5,43.0,0.0,14.333333333333334,24.826061575153908,901.8456375838927,73.40604026845638,15893.333333333332,24303.873844855818,47583.0,51.0,95360.0,31786.666666666668,27399.650587796434,48077.0,153.0,47600.0,23800.0,33031.78617634838,47157.0,443.0,0,0,0,0,92,72,41.946308724832214,31.459731543624162,0.0,43.0,10.75,19.905132145109857,396.2142857142857,0,2,1,2,6,0,1,1,0.0,12.285714285714286,10.75,14.333333333333334,0,0,0,0,0,0,0,6,0,6,8192,502,1,20,0,0,0,0,1.611568289239643E15,0.0,1.611568289239643E15,1.611568289239643E15,NeedManualLabel
89.248.165.81-192.168.1.4-58498-102-6,89.248.165.81,58498,192.168.1.4,102,6,25/01/2021 02:39:57 PM,115212,4,3,43.0,43.0,43.0,0.0,10.75,21.5,43.0,0.0,14.333333333333334,24.826061575153908,746.4500225670937,60.75755997639135,19202.0,29409.40362537126,57562.0,55.0,115212.0,38404.0,33132.134507151815,57732.0,147.0,58269.0,29134.5,40488.227183960524,57764.0,505.0,0,0,0,0,92,72,34.71860570079506,26.038954275596293,0.0,43.0,10.75,19.905132145109857,396.2142857142857,0,2,1,2,6,0,1,1,0.0,12.285714285714286,10.75,14.333333333333334,0,0,0,0,0,0,0,6,0,6,8192,502,1,20,0,0,0,0,1.611581997122504E15,0.0,1.611581997122504E15,1.611581997122504E15,NeedManualLabel
192.168.1.4-71.6.199.23-502-35968-6,192.168.1.4,502,71.6.199.23,35968,6,30/01/2021 07:55:47 PM,191189,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.460852873334764,191189.0,0.0,191189.0,191189.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,5.230426436667382,5.230426436667382,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,509,502,0,32,0,0,0,0,1.612032947653802E15,0.0,1.612032947653802E15,1.612032947653802E15,NeedManualLabel
192.168.1.4-93.174.95.106-502-58646-6,192.168.1.4,502,93.174.95.106,58646,6,25/01/2021 10:26:41 AM,46940,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.60758414997869,46940.0,0.0,46940.0,46940.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,21.303792074989346,21.303792074989346,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,509,502,0,32,0,0,0,0,1.611566801979689E15,0.0,1.611566801979689E15,1.611566801979689E15,NeedManualLabel
89.248.165.81-192.168.1.4-61275-102-6,89.248.165.81,61275,192.168.1.4,102,6,25/01/2021 12:40:55 PM,95495,4,3,43.0,43.0,43.0,0.0,10.75,21.5,43.0,0.0,14.333333333333334,24.826061575153908,900.5707105084036,73.30226713440494,15915.833333333334,24344.138082229707,47432.0,52.0,95495.0,31831.666666666668,27428.669477999356,47909.0,161.0,47893.0,23946.5,33264.42430735876,47468.0,425.0,0,0,0,0,92,72,41.88700979108854,31.415257343316405,0.0,43.0,10.75,19.905132145109857,396.2142857142857,0,2,1,2,6,0,1,1,0.0,12.285714285714286,10.75,14.333333333333334,0,0,0,0,0,0,0,6,0,6,8192,502,1,20,0,0,0,0,1.61157485545781E15,0.0,1.61157485545781E15,1.61157485545781E15,NeedManualLabel
89.248.165.81-192.168.1.4-49831-102-6,89.248.165.81,49831,192.168.1.4,102,6,25/01/2021 01:44:27 PM,33894166,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2655324223053608,4236770.75,5676397.629226197,1.6640076E7,120.0,2996085.0,2996085.0,0.0,2996085.0,2996085.0,3.3893999E7,5648999.833333334,5961300.568965615,1.6640076E7,1013928.0,0,0,0,0,64,224,0.059007204956746835,0.20652521734861393,0.0,0.0,0.0,0.0,0.0,0,9,0,0,7,0,2,2,3.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,8192,64240,0,32,9094094.0,0.0,9094094.0,9094094.0,5.37192897574807E14,9.304453705872172E14,1.611578667924349E15,8159996.0,NeedManualLabel
192.241.202.249-192.168.1.4-59641-102-6,192.241.202.249,59641,192.168.1.4,102,6,11/01/2021 05:38:44 AM,32082402,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21818815187216967,5347067.0,6249790.828779312,1.6639999E7,181.0,0,0,0,0,0,3.2082221E7,6416444.2,6344139.010556807,1.6639999E7,1042227.0,0,0,0,0,20,144,0.031169735981738524,0.18701841589043114,0.0,0.0,0.0,0.0,0.0,0,7,0,0,6,0,0,0,6.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,64240,0,20,7202400.0,0.0,7202400.0,7202400.0,5.36779983218682E14,9.297301818740128E14,1.610339924776044E15,8240003.0,NeedManualLabel
89.248.165.81-192.168.1.4-64748-102-6,89.248.165.81,64748,192.168.1.4,102,6,25/01/2021 01:46:12 PM,34063860,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26420963449239165,4257982.5,5691673.589625589,1.6640071E7,116.0,2999431.0,2999431.0,0.0,2999431.0,2999431.0,3.4063687E7,5677281.166666667,5973620.1280317595,1.6640071E7,1023594.0,0,0,0,0,64,224,0.05871325210942037,0.2054963823829713,0.0,0.0,0.0,0.0,0.0,0,9,0,0,7,0,2,2,3.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,8192,64240,0,32,9103786.0,0.0,9103786.0,9103786.0,5.37192932558243E14,9.3044543104174E14,1.611578772714655E15,8320003.0,NeedManualLabel
192.168.1.4-71.6.199.23-502-60430-6,192.168.1.4,502,71.6.199.23,60430,6,30/01/2021 07:55:52 PM,222478,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.989652909501164,222478.0,0.0,222478.0,222478.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,4.494826454750582,4.494826454750582,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,509,502,0,32,0,0,0,0,1.612032952870841E15,0.0,1.612032952870841E15,1.612032952870841E15,NeedManualLabel
162.142.125.128-192.168.1.4-26402-502-6,162.142.125.128,26402,192.168.1.4,502,6,26/01/2021 02:49:44 PM,1647415,4,2,41.0,0.0,41.0,0.0,10.25,20.5,0.0,0.0,0.0,0.0,24.887475226339447,3.642069545317968,329483.0,430677.7841292722,1003848.0,295.0,1647415.0,549138.3333333334,436342.4209326127,1004167.0,134257.0,643272.0,643272.0,0.0,643272.0,643272.0,0,0,0,0,136,72,2.428046363545312,1.214023181772656,0.0,41.0,5.857142857142857,15.496543393378316,240.14285714285714,0,2,1,1,5,0,0,0,0.0,6.833333333333333,10.25,0.0,0,0,0,0,0,0,0,6,0,0,42340,509,1,32,0,0,0,0,1.611668984006767E15,0.0,1.611668984006767E15,1.611668984006767E15,NeedManualLabel
